OBJECTID,DOCUMENTNBR,CRASHREPORTLINK,CRASHYR,DISTRICTNBR,NLFID,NLFJURCD,NLFCOUNTYCD,NLFROUTETYPECD,COUNTYLOGNBR,ODOTLATITUDENBR,ODOTLONGITUDENBR,ODOTFIPSCD,SEVERITYBYTYPECD,ODPSTOTALFATALITIESNBR,INCAPACINJURIESNBR,NONINCAPACINJURIESNBR,POSSIBLEINJURIESNBR,NOINJURYREPORTEDNBR,UNRESTRAINOCCUPANTS,NUMBEROFUNITSNBR,CRASHTYPECD,FHWARDWYDEPARTUREIND,ODOTINTERSECTIONRELIND,ODOTCRASHLOCATIONCD,FACILITYTYPECD,AREACD,FUNCTIONALCLASSCD,NHSCD,ODOTDIVUNDIVIND,ODOTLANESNBR,OPERACCESSCONTROLCD,FREEWAYIND,INTERSTATEIND,ODOTMAINTAINEDHWYIND,MAINTENANCEAUTHORITYCD,ODOTCITYVILLAGETWPNME,MONTHOFCRASH,TIMEOFCRASH,DAYINWEEKCD,WEATHERCONDCD,ROADCONDPRIMARYCD,ROADCONDSECONDARYCD,LIGHTCONDPRIMARYCD,ROADCONTOURCD,ODPSALCOHOLIND,ODPSDRUGIND,ODPSSCHOOLZONEIND,ODPSMOTORCYCLEIND,ODPSSPEEDIND,ODPSSENIORDRIVERIND,ODPSWORKZONEIND,ODPSLOCINWORKZONECD,ODPSTYPEOFWORKZONECD,ODOTYOUNGDRIVERIND,DISTRACTEDDRIVERIND,ODPSCITYVILLAGETWPNME,ODPSLOCROADDIRCD,ODPSLOCROADNME,ODPSLOCROADSUFFIXCD,ODPSLOCDIRSUFFIXCD,ODPSLOCROUTEPREFIXCD,ODPSLOCROUTEID,ODPSLOCROUTESUFFIXCD,ODPSREFDIRECTIONCD,ODPSREFGIVEN,ODPSREFSUFFIXCD,ODPSREFDIRSUFFIXCD,ODPSREFROUTEPREFIXCD,ODPSREFROUTEID,ODPSREFROUTESUFFIXCD,ODPSADDRESSREFERENCE,ODPSMILEPOSTREFERENCE,ODPSREFPOINTUSEDCD,LOCALREPORTNUMBERID,U1ATFAULTIND,U1ODPSUNITNBR,U1DIRECTIONFROMCD,U1DIRECTIONTOCD,U1TURNCD,U1TRAFFICCONTROLCD,U1TYPEOFUNITCD,U1SPECIALFUNCTIONCD,U1UNITSPEEDNBR,U1POSTEDSPEEDNBR,U1PRECRASHACTIONCD,U1CONTCIRPRIMARYCD,U1CONTCIRSECONDARYCD,U1OBJECTSTRUCK,U1SEQOFEVENTS1CD,U1SEQOFEVENTS2CD,U1SEQOFEVENTS3CD,U1SEQOFEVENTS4CD,U1SEQOFEVENTS5CD,U1SEQOFEVENTS6CD,U1NONMOTORISTLOCCD,U1AGENBR,U1GENDERCD,U1ALCOHDRUGSUSPCTDCD,U1DISTRACTEDBY1CD,U1DISTRACTEDBY2CD,U2ODPSUNITNBR,U2DIRECTIONFROMCD,U2DIRECTIONTOCD,U2TURNCD,U2TRAFFICCONTROLCD,U2TYPEOFUNITCD,U2SPECIALFUNCTIONCD,U2UNITSPEEDNBR,U2POSTEDSPEEDNBR,U2PRECRASHACTIONCD,U2CONTCIRPRIMARYCD,U2CONTCIRSECONDARYCD,U2SEQOFEVENTS1CD,U2SEQOFEVENTS2CD,U2SEQOFEVENTS3CD,U2SEQOFEVENTS4CD,U2SEQOFEVENTS5CD,U2SEQOFEVENTS6CD,U2NONMOTORISTLOCCD,U2AGENBR,U2GENDERCD,U2ALCOHDRUGSUSPCTDCD,U2DISTRACTEDBY1CD,U2DISTRACTEDBY2CD,U3ODPSUNITNBR,U3TRAFFICCONTROLCD,U3TYPEOFUNITCD,U3SPECIALFUNCTIONCD,U3PRECRASHACTIONCD,U3CONTCIRPRIMARYCD,U3CONTCIRSECONDARYCD,U3SEQOFEVENTS1CD,U3SEQOFEVENTS2CD,U3SEQOFEVENTS3CD,U3SEQOFEVENTS4CD,U3SEQOFEVENTS5CD,U3SEQOFEVENTS6CD,INTERSECTIONIDCURRENT,INTERSECTIONLEGID,INTERCHANGEID,SARAMPID,SASEGMENTID,STATETRUELOGNBR
1774893,20144001265,https://hsip.dot.state.oh.us/report/?docnbr=20144001265,2014,5,CFAICR00031**C,C,FAI,CR,12.53,39.7732,-82.474845,66684,2,0,0,0,1,0,0,1,13,Y,N,1,,99999,5, ,U,2,0,N,N,N,80,RICHLAND TOWNSHIP,1,510,2,8,3,4,5,1,0,0,0,0,0,0,0,0,0,N,N,RICHLAND (TOWNSHIP OF),,COONPATH,RD,,CR,31,,,6350,,,CR,31,,,,3,201420227,N,1,3,4,NT,12,6,1,40,55,1,15,,40,13,8,40,,,,99,36,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.53
1776772,20144003146,https://hsip.dot.state.oh.us/report/?docnbr=20144003146,2014,5,CFAICR00033A*C,C,FAI,CR,8.29,39.748035,-82.657461,41720,1,0,0,0,0,2,0,2,5,N,Y,2,,99999,3, ,D,4,3,N,N,N,80,LANCASTER,1,1759,4,6,2,9,4,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,COLUMBUS-LANCASTER,RD,,US,33A,,,COLLINS,RD,,CR,68,,,,1,14CR0262,Y,1,4,3,NT,12,3,1,10,55,4,10,14,0,9,20,,,,,,56,M,1,1,1,2,4,3,NT,4,6,1,14,55,1,1,,20,,,,,,,39,M,1,1,1,,,,,,,,,,,,,,,,,,,8.29
1938771,20146117204,https://hsip.dot.state.oh.us/report/?docnbr=20146117204,2014,5,SFAISR00037**C,S,FAI,SR,23.52,39.718079,-82.453226,99045,1,0,0,0,0,2,0,2,9,N,N,1,,99999,5, ,U,2,3,N,N,Y,80,FAIRFIELD COUNTY,10,1555,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,RUSHCREEK,,LANCASTER NEW LEXINGTON,RD,,,,,,WEST RUSHVILLE,RD,,,,,,,1,14CR4434,Y,1,4,3,NT,12,2,1,50,55,1,9,,0,20,,,,,,,60,F,1,1,1,2,4,3,NT,12,6,1,55,55,11,1,,18,20,,,,,,39,F,1,1,1,,,,,,,,,,,,,,,,,,,139.01
1935566,20146113987,https://hsip.dot.state.oh.us/report/?docnbr=20146113987,2014,5,TFAITR00207**C,T,FAI,TR,5.88,39.90327,-82.774637,62498,1,0,0,0,0,2,0,2,18,N,Y,3,,99999,3, ,U,4,0,N,N,N,80,PICKERINGTON,10,1417,6,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,PICKERINGTON,,DILEY,RD,,,,,,WINDMILLER,DR,,,,,,,1,00000A-14-1631,Y,1,4,5,LT,2,3,1,5,45,6,2,,0,20,,,,,,,82,F,1,1,1,2,5,8,NT,12,5,1,25,45,1,1,,20,43,,,,,,56,F,1,1,1,,,,,,,,,,,,,,,,,,,5.88
1926316,20146104706,https://hsip.dot.state.oh.us/report/?docnbr=20146104706,2014,5,CFAICR00033A*C,C,FAI,CR,5.73,39.731113,-82.61425,41720,1,0,0,0,0,4,0,3,2,N,N,1,,99999,3, ,U,4,3,N,N,N,80,LANCASTER,10,1723,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,N,MEMORIAL,DR,,,,,,1627,,,,,,,,3,14-08060,Y,1,1,2,NT,1,5,1,20,35,1,9,,0,20,20,,,,,,27,F,1,1,1,2,1,2,NT,1,7,1,,35,11,1,,20,20,,,,,,48,M,1,1,1,3,1,3,1,1,1,,20,,,,,,,,,,,5.73
1928232,20146106629,https://hsip.dot.state.oh.us/report/?docnbr=20146106629,2014,5,CFAICR00007**C,C,FAI,CR,2.55,39.909131,-82.763125,99045,3,0,0,1,2,1,0,2,18,N,Y,3,,99999,4, ,U,2,0,N,N,N,80,FAIRFIELD COUNTY,10,800,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,Y,N,FAIRFIELD (COUNTY),,REFUGEE RD,RD,,,,,,STEEPLE CHASE,DR,,,,,,,1,14CR4017,Y,2,1,3,LT,2,6,1,10,45,6,2,,0,20,8,,,,,,17,F,1,1,1,1,3,4,NT,1,6,1,40,45,1,1,,20,9,,,,,,37,F,1,1,1,,,,,,,,,,,,,,,,,,,2.55
2042431,20147069754,https://hsip.dot.state.oh.us/report/?docnbr=20147069754,2014,5,SFAI9999999**C,S,FAI,99,99.99,,,80570,3,0,0,1,1,1,1,1,13,Y,N,1,,99999,0, , ,0,0,N,N,N,80,WALNUT TOWNSHIP,10,317,1,1,1,9,5,1,0,0,0,0,1,0,0,0,0,Y,N,WALNUT,,LANCASTER-NEWARK,RD,,SR,37,,,9650,,,,,,,,3,4371,Y,1,2,1,NT,12,4,1,57,55,1,17,,42,8,42,1,,,,,18,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
1931845,20146110253,https://hsip.dot.state.oh.us/report/?docnbr=20146110253,2014,5,SFAI9999999**C,S,FAI,99,99.99,,,80570,1,0,0,0,0,1,0,1,9,N,N,1,,99999,0, , ,0,0,N,N,N,80,WALNUT TOWNSHIP,10,110,6,1,1,0,5,1,0,0,0,0,1,0,0,0,0,Y,N,WALNUT (TOWNSHIP OF),,LANCASTER NEWARK,RD,,SR,37,,,12310,,,,,,,,3,14CR4206,N,1,2,1,NT,12,4,1,58,55,1,1,,44,18,8,44,,,,,23,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
1967766,20146146281,https://hsip.dot.state.oh.us/report/?docnbr=20146146281,2014,5,MFAI9999999**C,M,FAI,99,99.99,,,41720,1,0,0,0,0,1,0,2,7,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,12,1625,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,N,N,LANCASTER,,SEVENTH,AV,,,,,,1301,,,,,,,,3,14-10554,Y,1,4,3,NT,2,99,1,20,25,99,17,,0,21,,,,,,,0,U,5,1,1,2,3,4,NT,1,3,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
1966860,20146145373,https://hsip.dot.state.oh.us/report/?docnbr=20146145373,2014,5,MFAI9999999**C,M,FAI,99,99.99,,,41720,1,0,0,0,0,1,0,2,7,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,12,1432,1,2,1,0,1,2,1,1,0,0,0,0,0,0,0,N,N,LANCASTER,E,CHESTNUT,ST,,,,,,414,,,,,,,,3,14-10500,Y,1,4,3,NT,1,99,1,3,25,99,21,,0,21,,,,,,,0,U,5,1,1,2,4,3,NT,1,4,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
1964723,20146143227,https://hsip.dot.state.oh.us/report/?docnbr=20146143227,2014,5,SFAISR00037**C,S,FAI,SR,15.38,39.716774,-82.599117,41720,1,0,0,0,0,1,0,2,5,N,N,1,,99999,3,N,U,2,3,N,N,N,80,LANCASTER,12,2200,5,2,1,0,5,1,1,1,0,0,1,0,0,0,0,N,N,LANCASTER,,KING,ST,,,,,,141,,,,,,,,3,14-10237,Y,1,3,4,NT,12,99,1,30,25,99,99,,0,21,,,,,,,0,U,5,1,1,2,3,4,NT,12,6,1,,,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.87
1965711,20146144222,https://hsip.dot.state.oh.us/report/?docnbr=20146144222,2014,5,CFAICR00506**C,C,FAI,CR,0.71,39.723301,-82.625408,41720,1,0,0,0,0,1,0,2,7,N,N,1,,99999,7, ,U,2,0,N,N,N,80,LANCASTER,12,1928,4,2,2,0,4,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,W,8TH,AV,,,,,,1606,,,,,,,,3,14-10431,Y,1,4,3,NT,1,5,1,25,25,1,17,,0,21,,,,,,,0,U,1,1,1,2,3,4,NT,1,3,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
1963376,20146141871,https://hsip.dot.state.oh.us/report/?docnbr=20146141871,2014,5,MFAI9999999**C,M,FAI,99,99.99,,,41720,2,0,0,0,1,1,0,2,7,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,12,938,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,REESE,AV,,,,,,607,,,,,,,,3,14-10258,Y,1,2,1,NT,1,3,1,15,25,1,17,,0,21,,,,,,,44,M,1,1,1,2,2,1,NT,1,3,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
1962489,20146140983,https://hsip.dot.state.oh.us/report/?docnbr=20146140983,2014,5,MFAI9999999**C,M,FAI,99,99.99,,,62498,1,0,0,0,0,0,0,2,7,N,N,1,,99999,0, , ,0,0,N,N,N,80,PICKERINGTON,12,745,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,N,N,PICKERINGTON,,DELONG,ST,,,,,,864,,,,,,,,3,00000A-14-1963,Y,1,7,6,NT,1,2,1,20,25,1,17,,0,21,,,,,,,,U,0,0,0,2,7,6,NT,1,5,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
1913067,20146091412,https://hsip.dot.state.oh.us/report/?docnbr=20146091412,2014,5,SFAIUS00033**C,S,FAI,US,23.05,39.631546,-82.552862,5956,1,0,0,0,0,1,0,1,14,N,N,1,,99999,2,N,D,4,2,N,N,Y,80,BERNE TOWNSHIP,9,401,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,BERNE (TOWNSHIP OF),,,,,US,33,,,23,MP,,,,,,,2,23-0681-23,N,1,4,3,NT,12,2,1,60,60,1,1,,0,24,,,,,,,47,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.55
1914771,20146093122,https://hsip.dot.state.oh.us/report/?docnbr=20146093122,2014,5,SFAISR00188**C,S,FAI,SR,10.98,39.715993,-82.645875,35812,1,0,0,0,0,1,0,1,9,N,N,1,,99999,4, ,U,2,3,N,N,Y,80,HOCKING TOWNSHIP,9,631,5,1,1,0,5,2,0,0,0,0,0,0,0,0,0,N,N,HOCKING (TOWNSHIP OF),,,,,SR,188,,,11,MP,,,,,,,2,65-0200-23,N,1,4,3,NT,12,7,1,40,45,1,1,,0,18,,,,,,,60,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01
1913098,20146091443,https://hsip.dot.state.oh.us/report/?docnbr=20146091443,2014,5,SFAIUS00022**C,S,FAI,US,0.24,39.63346,-82.832175,15686,1,0,0,0,0,2,0,1,9,N,N,1,,99999,4, ,U,2,3,N,N,Y,80,CLEARCREEK TOWNSHIP,9,1235,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,CLEARCREEK (TOWNSHIP OF),,,,,US,22,,,1,MP,,,,,,,2,23-0687-23,N,1,4,3,NT,12,3,1,50,55,1,1,,0,18,,,,,,,82,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.78
1914474,20146092824,https://hsip.dot.state.oh.us/report/?docnbr=20146092824,2014,5,SFAIUS00033**C,S,FAI,US,10.4,39.75221,-82.677549,35812,1,0,0,0,0,1,0,1,17,N,N,1,,99999,2,N,D,4,1,Y,N,Y,80,HOCKING TOWNSHIP,9,1650,5,1,1,0,1,2,0,0,0,0,0,0,0,0,0,Y,N,HOCKING (TOWNSHIP OF),,,,,US,33,,,10,MP,,,,,,,2,23-0694-23,N,1,4,3,NT,12,7,1,65,70,1,1,,0,6,,,,,,,25,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.9
1920414,20146098780,https://hsip.dot.state.oh.us/report/?docnbr=20146098780,2014,5,SFAISR00188**C,S,FAI,SR,15.53,39.721855,-82.568304,41720,3,0,0,1,0,0,0,1,9,N,N,1,,99999,4, ,U,2,3,N,N,N,80,LANCASTER,9,1914,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,N,N,LANCASTER,,,,,SR,188,,,1043,,,,,,,,3,14-07576,N,1,8,5,NT,1,9,1,0,,1,1,,0,18,,,,,,5,59,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.56
1924926,20146103311,https://hsip.dot.state.oh.us/report/?docnbr=20146103311,2014,5,SFAIUS00033**C,S,FAI,US,22.3,39.64221,-82.555091,5956,3,0,0,1,0,0,0,1,9,N,N,1,,99999,2,N,D,4,2,N,N,Y,80,BERNE TOWNSHIP,9,700,2,3,1,0,2,1,0,0,0,0,0,0,0,0,0,Y,N,BERNE (TOWNSHIP OF),,,,,US,33,,,22,MP,,,,,,,2,23-0733-23,N,1,3,4,NT,12,3,1,60,60,1,1,,0,18,,,,,,,16,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.8
2111088,20156016627,https://hsip.dot.state.oh.us/report/?docnbr=20156016627,2015,5,MFAI9999999**C,M,FAI,99,99.99,,,41720,1,0,0,0,0,2,0,2,3,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,2,2154,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,SENECA,DR,,,,,,254,,,,,,,,3,15  01011,Y,1,3,1,RT,1,6,1,5,25,2,11,,0,21,,,,,,,64,M,1,1,1,2,1,2,NT,1,2,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
2111024,20156016563,https://hsip.dot.state.oh.us/report/?docnbr=20156016563,2015,5,SFAISR00188**C,S,FAI,SR,12.38,39.714173,-82.620175,41720,1,0,0,0,0,1,0,2,3,N,N,1,,99999,4, ,U,2,3,N,N,N,80,LANCASTER,2,1800,6,9,99,0,3,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,N,SHERMAN,AV,,,,,,116,,,,,,,,3,15  01020,Y,1,1,2,NT,1,7,1,5,25,2,11,,0,21,,,,,,,42,M,1,1,1,2,9,9,NT,1,1,1,,,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.41
2110041,20156015575,https://hsip.dot.state.oh.us/report/?docnbr=20156015575,2015,5,MFAI9999999**C,M,FAI,99,99.99,,,62498,1,0,0,0,0,0,0,2,7,N,N,1,,99999,0, , ,0,0,N,N,N,80,PICKERINGTON,2,135,3,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,PICKERINGTON,,470 PRUDEN,DR,,,,,,470,,,,,,,,3,00000A-15-0187,Y,1,2,1,NT,1,99,1,20,25,1,99,,0,21,,,,,,,,U,0,0,0,2,1,2,NT,1,2,1,,25,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
2109904,20156015438,https://hsip.dot.state.oh.us/report/?docnbr=20156015438,2015,5,MFAIMR00179**C,M,FAI,MR,0.08,39.723655,-82.623908,41720,1,0,0,0,0,1,0,2,7,N,N,1,,99999,0, , ,0,0,N,N,N,80,LANCASTER,2,1250,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,MONROE,AV,,,,,,806,,,,,,,,3,15  00940,Y,1,2,1,NT,1,22,2,5,25,14,17,,0,21,,,,,,,50,M,1,1,1,2,2,1,NT,1,6,1,,,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.99
2113506,20156019054,https://hsip.dot.state.oh.us/report/?docnbr=20156019054,2015,5,CFAICR00501**C,C,FAI,CR,0.35,39.712434,-82.602028,41720,3,0,0,1,0,1,0,2,8,N,Y,2,,99999,5, ,U,4,0,N,N,N,80,LANCASTER,2,732,5,6,4,3,2,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,S,BROAD,ST,,,,,W,CHESTNUT,ST,,,,,,,1,15  01178,Y,1,3,2,LT,4,2,1,8,25,6,21,,0,14,,,,,,,0,U,0,1,1,2,4,3,NT,1,26,1,,,15,22,,20,,,,,,,52,M,1,1,1,,,,,,,,,,,,,,,,,,,0.35
2127248,20156032849,https://hsip.dot.state.oh.us/report/?docnbr=20156032849,2015,5,CFAICR00502**C,C,FAI,CR,0.13,39.720223,-82.616255,41720,1,0,0,0,0,3,0,2,8,N,Y,2,,99999,5, ,U,4,0,N,N,N,80,LANCASTER,2,1659,4,6,3,4,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,W,6TH,AV,,,,,,WASHINGTON,AV,,,,,,,1,15  01361,Y,1,2,1,NT,14,26,1,0,,15,24,,0,20,,,,,,12,7,F,1,1,1,2,3,4,NT,4,2,1,10,25,1,1,,14,,,,,,,32,M,1,1,1,,,,,,,,,,,,,,,,,,,0.13
2057573,20154001576,https://hsip.dot.state.oh.us/report/?docnbr=20154001576,2015,5,MFAIMR00007**C,M,FAI,MR,0,39.648565,-82.744251,1630,1,0,0,0,0,1,0,1,13,N,Y,3,,99999,0, , ,0,0,N,N,N,80,AMANDA,1,754,3,2,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,AMANDA,S,JOHNS,ST,,,,,W,CHURCH,ST,,,,,,,1,15CR0295,Y,1,1,4,RT,2,17,1,5,25,5,17,,40,40,,,,,,,,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.99
2095618,20156001104,https://hsip.dot.state.oh.us/report/?docnbr=20156001104,2015,5,CFAI9999999**C,C,FAI,99,99.99,,,99045,1,0,0,0,0,2,0,1,17,Y,N,1,,99999,0, , ,0,0,N,N,N,80,FAIRFIELD COUNTY,1,926,3,6,3,0,1,2,0,0,0,0,0,0,0,0,0,Y,N,WALNUT (TOWNSHIP OF),,RUFFNER,RD,,,,,,8705,,,,,,,,3,15CR0075,Y,1,2,1,NT,1,13,1,30,55,1,17,,0,9,,,,,,,17,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
2098076,20156003566,https://hsip.dot.state.oh.us/report/?docnbr=20156003566,2015,5,TFAITR00222**C,T,FAI,TR,1.61,39.896366,-82.794818,62498,2,0,0,0,3,0,0,1,17,Y,N,1,,99999,5, ,U,2,0,N,N,N,80,PICKERINGTON,1,1511,6,1,3,0,1,1,0,0,0,0,0,0,0,0,0,N,N,PICKERINGTON,,LONG,RD,,,,,,10955 LONG RD,,,,,,,,3,00000A-15-0049,Y,1,3,4,NT,12,5,1,35,35,1,17,,0,8,,,,,,,38,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2097623,20156003111,https://hsip.dot.state.oh.us/report/?docnbr=20156003111,2015,5,SFAISR00256**C,S,FAI,SR,22.48,39.835087,-82.436859,66684,1,0,0,0,0,1,0,1,9,N,N,1,,99999,5, ,U,2,3,N,N,Y,80,RICHLAND TOWNSHIP,1,2050,6,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,RICHLAND (TOWNSHIP OF),,BALTIMORE-SOMERSET,RD,,,,,,7855,,,,,,,,3,15CR0145,N,1,3,4,NT,12,4,13,55,55,1,1,,0,18,,,,,,,39,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.68
2097513,20156003001,https://hsip.dot.state.oh.us/report/?docnbr=20156003001,2015,5,CFAICR00154**C,C,FAI,CR,0.5,39.700103,-82.586187,41720,1,0,0,0,0,1,0,1,9,N,N,1,,99999,7, ,U,2,0,N,N,N,80,LANCASTER,1,521,7,2,3,1,5,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,,SUGAR GROVE,RD,,,,,,1320,,,,,,,,3,15-00237,N,1,2,1,NT,1,3,1,35,35,1,1,,0,18,,,,,,,52,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2102756,20156008260,https://hsip.dot.state.oh.us/report/?docnbr=20156008260,2015,5,SFAISR00037**C,S,FAI,SR,7.78,39.820228,-82.570066,99045,1,0,0,0,0,1,0,1,9,N,N,1,,99999,4, ,U,2,3,N,N,Y,80,FAIRFIELD COUNTY,1,728,4,2,2,0,5,1,0,0,0,0,0,0,0,0,0,N,N,WALNUT,,LANCASTER NEWARK,RD,,,,,,6585,,,,,,,,3,15CR0317,N,1,2,1,NT,12,3,1,55,55,1,1,,0,17,,,,,,,54,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.27
1960507,20146138989,https://hsip.dot.state.oh.us/report/?docnbr=20146138989,2014,5,SFAISR00158**C,S,FAI,SR,5.37,39.784277,-82.615791,99045,1,0,0,0,0,3,0,2,5,N,N,1,,99999,5, ,U,2,3,N,N,Y,80,FAIRFIELD COUNTY,11,1015,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,N,N,GREENFIELD,,ST RT 158,RD,,,,,,4060,,,,,,,,3,14-4862,Y,1,1,2,NT,1,7,1,50,55,1,8,,0,20,,,,,,,34,M,1,1,1,2,1,2,NT,1,6,1,50,55,1,1,,20,8,,,,,,69,M,1,1,1,,,,,,,,,,,,,,,,,,,5.37
1946779,20146125234,https://hsip.dot.state.oh.us/report/?docnbr=20146125234,2014,5,SFAIUS00022**C,S,FAI,US,5.65,39.659394,-82.740749,99045,3,0,0,1,0,0,0,1,13,N,Y,3,,99999,4, ,U,2,2,N,N,Y,80,FAIRFIELD COUNTY,11,2026,6,1,1,0,5,1,0,0,0,0,0,0,0,0,0,Y,N,AMANDA,,SR 22,HW,,SR,22,,,SAND HILL RD,RD,,,,,,,1,14CR4690,Y,1,3,4,NT,12,3,1,55,55,1,15,17,45,10,9,45,,,,,25,M,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.19
1946898,20146125354,https://hsip.dot.state.oh.us/report/?docnbr=20146125354,2014,5,SFAISR00158**C,S,FAI,SR,3.99,39.764554,-82.617207,99045,1,0,0,0,0,1,0,1,9,N,N,1,,99999,5, ,U,2,3,N,N,Y,80,FAIRFIELD COUNTY,11,700,6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,GREENFIELD,,LANCASTER-KIRKERSVILLE,RD,,SR,158,,,2714,,,,,,,,3,14CR4677,N,1,2,1,NT,12,6,1,45,55,1,1,,0,18,,,,,,,57,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99
1946255,20146124710,https://hsip.dot.state.oh.us/report/?docnbr=20146124710,2014,5,SFAIUS00022**C,S,FAI,US,15.79,39.714104,-82.573424,41720,1,0,0,0,0,3,0,2,19,N,Y,3,,99999,3,N,U,4,3,N,N,N,80,LANCASTER,11,1600,6,2,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LANCASTER,E,MAIN,ST,,US,22,,,1451,,,,,,,,3,14-09262,Y,1,1,4,RT,12,6,1,15,35,5,2,,0,20,,,,,,,68,F,1,1,1,2,3,4,NT,12,6,1,30,35,1,1,,20,,,,,,,40,F,1,1,1,,,,,,,,,,,,,,,,,,,119.33
1946155,20146124610,https://hsip.dot.state.oh.us/report/?docnbr=20146124610,2014,5,CFAICR00033A*C,C,FAI,CR,5.13,39.72398,-82.608154,41720,1,0,0,0,0,2,0,2,18,N,N,1,,99999,3, ,U,4,3,N,N,N,80,LANCASTER,11,1314,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,LANCASTER,N,MEMORIAL,DR,,CR,33A,,,841,,,,,,,,3,14-09255,Y,1,7,8,LT,12,3,1,5,35,6,7,,0,20,,,,,,,27,M,1,1,1,2,7,6,NT,12,3,1,10,35,1,1,,20,,,,,,,29,F,1,1,1,,,,,,,,,,,,,,,,,,,5.13
